id,playerId,draftedByTeamId,teamPickHistory
9725,8450626,17,DET
9726,8457122,26,LAK
9727,8451711,26,LAK
9728,8445223,33,WIN
9729,8448834,23,VAN
9730,8455626,20,CGY
9731,8458337,32,QUE
9732,8455416,3,NYR
9733,8447919,7,BUF
9734,8451932,16,CHI
9735,8457276,31,MNS
9736,8456686,2,NYI
9737,8448265,8,MTL
9738,8448680,16,CHI
9739,8445253,22,EDM
9740,8451925,4,PHI
9741,8451842,6,BOS
9742,8455428,5,PIT
9743,8450742,34,HFD
9744,8456210,1,NJD
9745,8457675,17,DET
9746,8455740,26,LAK
9747,8450464,10,TOR
9748,8446516,33,WIN
9749,8457189,23,VAN
9750,8456610,20,CGY
9751,8457152,32,QUE
9752,8457587,3,NYR
9753,8451080,7,BUF
9754,8456678,15,WSH
9755,8451926,31,MNS
9756,8458092,2,NYI
9757,8458257,8,MTL
9758,8455609,16,CHI
9759,8456059,22,EDM
9760,8457428,4,PHI
9761,8455465,6,BOS
9762,8456140,34,HFD
9763,8456219,34,HFD
9764,8446789,1,NJD
9765,8455759,17,DET
9766,8447489,26,LAK
9767,8455598,10,TOR
9768,8457663,33,WIN
9769,8456925,23,VAN
9770,8457131,20,CGY
9771,8444919,32,QUE
9772,8457211,3,NYR
9773,8449461,7,BUF
9774,8455393,15,WSH
9775,8445463,31,MNS
9776,8447748,2,NYI
9777,8455725,8,MTL
9778,8450260,16,CHI
9779,8458328,22,EDM
9780,8446618,4,PHI
9781,8457578,6,BOS
9782,8456825,5,PIT
9783,8456286,34,HFD
9784,8457565,1,NJD
9785,8458026,17,DET
9786,8456257,26,LAK
9787,8455414,10,TOR
9788,8446867,33,WIN
9789,8457346,23,VAN
9790,8456845,20,CGY
9791,8447393,32,QUE
9792,8448267,3,NYR
9793,8456626,7,BUF
9794,8455955,15,WSH
9795,8457735,31,MNS
9796,8458308,2,NYI
9797,8457153,8,MTL
9798,8449894,16,CHI
9799,8450899,22,EDM
9800,8457507,4,PHI
9801,8457000,6,BOS
9802,8456478,5,PIT
9803,8457844,10,TOR
9804,8455854,1,NJD
9805,8447386,17,DET
9806,8455405,26,LAK
9807,8457855,10,TOR
9808,8458459,33,WIN
9809,8456448,23,VAN
9810,8457723,20,CGY
9811,8451330,32,QUE
9812,8456788,34,HFD
9813,8446792,7,BUF
9814,8445375,15,WSH
9815,8457807,31,MNS
9816,8458006,2,NYI
9817,8451058,8,MTL
9818,8447687,16,CHI
9819,8458465,22,EDM
9820,8457278,4,PHI
9821,8456261,6,BOS
9822,8456592,5,PIT
9823,8455396,34,HFD
9824,8451719,1,NJD
9825,8456300,17,DET
9826,8455624,26,LAK
9827,8451863,10,TOR
9828,8455936,33,WIN
9829,8456798,23,VAN
9830,8455570,20,CGY
9831,8458284,31,MNS
9832,8458339,3,NYR
9833,8448554,7,BUF
9834,8450680,15,WSH
9835,8456674,15,WSH
9836,8455617,2,NYI
9837,8457655,8,MTL
9838,8457650,16,CHI
9839,8449609,22,EDM
9840,8456751,4,PHI
9841,8446937,6,BOS
9842,8447263,5,PIT
9843,8456774,34,HFD
9844,8448416,1,NJD
9845,8455859,17,DET
9846,8456728,26,LAK
9847,8455867,10,TOR
9848,8456673,33,WIN
9849,8449319,23,VAN
9850,8449163,20,CGY
9851,8445434,32,QUE
9852,8457522,3,NYR
9853,8456487,7,BUF
9854,8457911,7,BUF
9855,8457838,31,MNS
9856,8457301,2,NYI
9857,8455580,8,MTL
9858,8456864,32,QUE
9859,8458448,22,EDM
9860,8456146,4,PHI
9861,8457455,6,BOS
9862,8448782,5,PIT
9863,8449740,1,NJD
9864,8449973,16,CHI
9865,8448124,10,TOR
9866,8451789,8,MTL
9867,8450735,26,LAK
9868,8445789,17,DET
9869,8446167,8,MTL
9870,8445568,5,PIT
9871,8446286,23,VAN
9872,8446181,34,HFD
9873,8450900,20,CGY
9874,8457744,31,MNS
9875,8445920,3,NYR
9876,8451753,32,QUE
9877,8445410,5,PIT
9878,8447680,15,WSH
9879,8444963,7,BUF
9880,8450204,6,BOS
9881,8457170,2,NYI
9882,8449958,22,EDM
9883,8451570,4,PHI
9884,8445470,1,NJD
9885,8452452,26,LAK
9886,8447187,10,TOR
9887,8445419,19,STL
9888,8449545,4,PHI
9889,8447981,17,DET
9890,8450825,8,MTL
9891,8446468,33,WIN
9892,8450987,23,VAN
9893,8448017,19,STL
9894,8451097,20,CGY
9895,8448764,15,WSH
9896,8447732,3,NYR
9897,8445700,32,QUE
9898,8446050,4,PHI
9899,8450653,20,CGY
9900,8451940,7,BUF
9901,8450477,6,BOS
9902,8457354,2,NYI
9903,8450702,22,EDM
9904,8457273,4,PHI
9905,8456011,1,NJD
9906,8452556,16,CHI
9907,8447891,31,MNS
9908,8451710,4,PHI
9909,8446684,26,LAK
9910,8446037,17,DET
9911,8456124,19,STL
9912,8451033,8,MTL
9913,8451135,23,VAN
9914,8446376,19,STL
9915,8455654,8,MTL
9916,8455851,23,VAN
9917,8457658,19,STL
9918,8446825,32,QUE
9919,8451712,23,VAN
9920,8450408,15,WSH
9921,8451343,7,BUF
9922,8455937,6,BOS
9923,8449902,2,NYI
9924,8457532,22,EDM
9925,8458193,5,PIT
9926,8455709,8,MTL
9927,8456199,16,CHI
9928,8450743,10,TOR
9929,8457392,33,WIN
9930,8456381,26,LAK
9931,8458401,2,NYI
9932,8456585,19,STL
9933,8455893,33,WIN
9934,8455594,23,VAN
9935,8452571,1,NJD
9936,8457853,20,CGY
9937,8457199,31,MNS
9938,8445736,3,NYR
9939,8457654,32,QUE
9940,8456505,4,PHI
9941,8448487,15,WSH
9942,8447458,7,BUF
9943,8448374,6,BOS
9944,8447438,2,NYI
9945,8457538,22,EDM
9946,8448265,5,PIT
9947,8449718,1,NJD
9948,8456416,26,LAK
9949,8445917,10,TOR
9950,8457705,31,MNS
9951,8457042,16,CHI
9952,8457123,17,DET
9953,8457605,19,STL
9954,8457961,33,WIN
9955,8448922,23,VAN
9956,8456721,8,MTL
9957,8457631,20,CGY
9958,8451845,31,MNS
9959,8446452,3,NYR
9960,8451293,33,WIN
9961,8446450,4,PHI
9962,8451163,16,CHI
9963,8457754,7,BUF
9964,8455612,6,BOS
9965,8449763,2,NYI
9966,8456957,22,EDM
9967,8452227,22,EDM
9968,8449474,1,NJD
9969,8458147,26,LAK
9970,8456753,10,TOR
9971,8449610,34,HFD
9972,8446087,16,CHI
9973,8456503,17,DET
9974,8452018,19,STL
9975,8457097,33,WIN
9976,8456873,23,VAN
9977,8457495,8,MTL
9978,8448091,20,CGY
9979,8457275,31,MNS
9980,8451105,3,NYR
9981,8455942,32,QUE
9982,8456151,4,PHI
9983,8455964,15,WSH
9984,8456343,7,BUF
9985,8457593,6,BOS
9986,8458408,2,NYI
9987,8456094,22,EDM
9988,8457898,5,PIT
9989,8456236,1,NJD
9990,8456499,26,LAK
9991,8457147,10,TOR
9992,8452207,34,HFD
9993,8451673,16,CHI
9994,8456994,17,DET
9995,8451005,19,STL
9996,8455659,33,WIN
9997,8455868,23,VAN
9998,8457172,8,MTL
9999,8457361,20,CGY
10000,8456924,31,MNS
10001,8456675,3,NYR
10002,8455825,32,QUE
10003,8455421,4,PHI
10004,8456685,15,WSH
10005,8452248,7,BUF
10006,8458205,6,BOS
10007,8457457,2,NYI
10008,8457808,22,EDM
10009,8457711,19,STL
10010,8456771,1,NJD
10011,8456037,26,LAK
10012,8448687,10,TOR
10013,8456786,17,DET
10014,8456431,16,CHI
10015,8457527,17,DET
10016,8452224,19,STL
10017,8448366,33,WIN
10018,8444893,23,VAN
10019,8457269,8,MTL
10020,8448029,20,CGY
10021,8457145,31,MNS
10022,8457486,3,NYR
10023,8457187,32,QUE
10024,8458320,4,PHI
10025,8456749,15,WSH
10026,8458106,7,BUF
10027,8451819,6,BOS
10028,8456064,2,NYI
10029,8446733,22,EDM
10030,8456046,5,PIT
10031,8457861,1,NJD
10032,8450941,26,LAK
10033,8458270,10,TOR
10034,8456069,34,HFD
10035,8456077,16,CHI
10036,8458016,17,DET
10037,8456741,19,STL
10038,8458383,33,WIN
10039,8456418,23,VAN
10040,8456049,8,MTL
10041,8451804,20,CGY
10042,8458334,31,MNS
10043,8456822,3,NYR
10044,8457597,32,QUE
10045,8457722,4,PHI
10046,8451914,15,WSH
17738,"",7,BUF
10047,8456551,6,BOS
10048,8458351,2,NYI
10049,8456167,3,NYR
10050,8456672,5,PIT
10051,8450293,1,NJD
10052,8455974,26,LAK
10053,8455731,10,TOR
10054,8457776,34,HFD
10055,8457660,16,CHI
10056,8457854,17,DET
10057,8451930,19,STL
10058,8456289,33,WIN
10059,8457109,23,VAN
10060,8455454,8,MTL
10061,8457878,20,CGY
10062,8457586,31,MNS
10063,8449607,3,NYR
10064,8450611,32,QUE
10065,8456243,4,PHI
10066,8446014,15,WSH
10067,8457161,7,BUF
10068,8458279,6,BOS
10069,8452239,2,NYI
10070,8455988,22,EDM
10071,8458117,5,PIT
10072,8457677,1,NJD
10073,8456820,26,LAK
10074,8458461,10,TOR
10075,8446257,34,HFD
10076,8455716,16,CHI
10077,8456766,17,DET
10078,8455985,19,STL
10079,8458353,33,WIN
10080,8455883,23,VAN
10081,8458181,8,MTL
10082,8456748,20,CGY
10083,8458197,31,MNS
10084,8457099,3,NYR
17739,"",4,PHI
10085,8448939,16,CHI
10086,8451840,15,WSH
10087,8456047,7,BUF
10088,8456872,6,BOS
10089,8455560,2,NYI
10090,8452377,22,EDM
10091,8458491,5,PIT
10092,8456831,1,NJD
10093,8457227,26,LAK
10094,8458049,10,TOR
10095,8455394,34,HFD
10096,8458411,16,CHI
10097,8457509,17,DET
10098,8456969,19,STL
10099,8456161,33,WIN
10100,8456842,23,VAN
10101,8455971,8,MTL
10102,8458149,20,CGY
10103,8457516,31,MNS
10104,8455713,3,NYR
10105,8448827,32,QUE
10106,8455496,4,PHI
10107,8457951,15,WSH
10108,8455495,7,BUF
10109,8457499,6,BOS
10110,8455715,2,NYI
10111,8456335,22,EDM
10112,8446085,10,TOR
10113,8451376,5,PIT
10114,8452516,1,NJD
10115,8451119,23,VAN
10116,8449774,34,HFD
10117,8446289,2,NYI
10118,8446295,3,NYR
10119,8446791,17,DET
10120,8446508,26,LAK
10121,8447357,26,LAK
10122,8449123,16,CHI
10123,8446043,8,MTL
10124,8448489,2,NYI
10125,8448287,7,BUF
10126,8448686,32,QUE
10127,8446026,8,MTL
10128,8455607,20,CGY
10129,8451729,33,WIN
10130,8446163,15,WSH
10131,8449577,22,EDM
10132,8451260,4,PHI
10133,8458086,10,TOR
10134,8447165,5,PIT
10135,8445769,1,NJD
10136,8447029,23,VAN
10137,8452440,34,HFD
10138,8449893,20,CGY
10139,8450833,3,NYR
10140,8451329,17,DET
10141,8456160,26,LAK
10142,8446177,6,BOS
10143,8452353,1,NJD
10144,8457800,8,MTL
10145,8448664,2,NYI
10146,8445423,7,BUF
10147,8448627,32,QUE
10148,8450650,19,STL
10149,8458370,20,CGY
10150,8457556,33,WIN
10151,8446487,15,WSH
10152,8455802,22,EDM
10153,8457786,4,PHI
10154,8451862,10,TOR
10155,8446675,19,STL
10156,8449939,1,NJD
10157,8456103,23,VAN
10158,8446503,8,MTL
10159,8447203,4,PHI
10160,8457074,3,NYR
10161,8446051,17,DET
10162,8451035,31,MNS
10163,8450651,6,BOS
10164,8456564,16,CHI
10165,8456068,19,STL
10166,8446826,2,NYI
10167,8456438,7,BUF
10168,8449589,32,QUE
10169,8450643,5,PIT
10170,8457291,20,CGY
10171,8445462,33,WIN
10172,8449761,15,WSH
10173,8452291,22,EDM
10174,8458382,4,PHI
10175,8458309,10,TOR
10176,8457246,32,QUE
10177,8457699,1,NJD
10178,8458042,23,VAN
10179,8455772,34,HFD
10180,8445435,31,MNS
10181,8456704,3,NYR
10182,8456412,17,DET
10183,8456279,26,LAK
10184,8456812,6,BOS
10185,8452226,16,CHI
10186,8446397,8,MTL
10187,8456581,2,NYI
10188,8457443,7,BUF
10189,8456203,32,QUE
10190,8447177,8,MTL
10191,8448292,20,CGY
10192,8449971,33,WIN
10193,8447979,15,WSH
10194,8458001,15,WSH
10195,8457223,4,PHI
10196,8451290,10,TOR
10197,8447304,5,PIT
10198,8456577,16,CHI
10199,8448542,23,VAN
10200,8456549,2,NYI
10201,8457450,31,MNS
10202,8458121,3,NYR
10203,8448675,17,DET
10204,8450518,26,LAK
10205,8457419,6,BOS
10206,8455566,16,CHI
10207,8457908,8,MTL
10208,8458162,2,NYI
10209,8450560,7,BUF
10210,8457185,32,QUE
10211,8455711,19,STL
10212,8456824,20,CGY
10213,8455658,33,WIN
10214,8456133,15,WSH
10215,8456779,22,EDM
10216,8456619,4,PHI
10217,8448677,10,TOR
10218,8455892,5,PIT
10219,8457332,1,NJD
10220,8456643,23,VAN
10221,8446071,34,HFD
10222,8457449,31,MNS
10223,8449487,3,NYR
10224,8449450,17,DET
10225,8457224,5,PIT
10226,8456683,6,BOS
10227,8456550,16,CHI
10228,8446501,8,MTL
10229,8446296,2,NYI
10230,8450742,7,BUF
10231,8455411,32,QUE
10232,8455737,19,STL
10233,8451827,20,CGY
10234,8446127,33,WIN
10235,8458145,15,WSH
10236,8458198,22,EDM
10237,8455417,4,PHI
10238,8455544,10,TOR
10239,8458227,5,PIT
10240,8457964,1,NJD
10241,8457139,23,VAN
10242,8455687,34,HFD
10243,8456804,31,MNS
10244,8457678,3,NYR
10245,8455619,17,DET
10246,8456270,26,LAK
10247,8457235,6,BOS
10248,8450515,16,CHI
10249,8448207,19,STL
10250,8456929,2,NYI
10251,8457250,7,BUF
10252,8457577,32,QUE
10253,8446009,8,MTL
10254,8447386,20,CGY
10255,8457440,33,WIN
10256,8457467,15,WSH
10257,8458273,22,EDM
10258,8447963,4,PHI
10259,8456086,10,TOR
10260,8451657,5,PIT
10261,8456893,1,NJD
10262,8455406,23,VAN
10263,8457733,34,HFD
10264,8456735,31,MNS
10265,8455588,3,NYR
10266,8457113,17,DET
10267,8456680,26,LAK
10268,8445790,6,BOS
10269,8450785,16,CHI
10270,8455699,19,STL
10271,8456959,2,NYI
10272,8448391,7,BUF
10273,8445693,32,QUE
10274,8455886,8,MTL
10275,8458064,20,CGY
10276,8446480,33,WIN
10277,8456474,15,WSH
10278,8456217,22,EDM
10279,8455989,4,PHI
10280,8458392,10,TOR
10281,8450089,5,PIT
10282,8448104,1,NJD
10283,8456665,23,VAN
10284,8456093,34,HFD
10285,8456563,31,MNS
10286,8445692,3,NYR
10287,8457953,17,DET
10288,8456629,26,LAK
10289,8455980,6,BOS
10290,8456975,16,CHI
10291,8458278,19,STL
10292,8458403,2,NYI
10293,8451175,7,BUF
10294,8457643,32,QUE
10295,8455558,8,MTL
10296,8457574,20,CGY
10297,8456781,33,WIN
10298,8456616,15,WSH
10299,8445733,22,EDM
10300,8449754,4,PHI
10301,8450807,10,TOR
10302,8457997,5,PIT
10303,8458017,1,NJD
10304,8452149,23,VAN
10305,8458239,34,HFD
10306,8456200,31,MNS
10307,8449827,3,NYR
10308,8456485,17,DET
10309,8457205,8,MTL
10310,8445757,6,BOS
10311,8456488,16,CHI
10312,8456465,19,STL
10313,8455472,2,NYI
10314,8458159,7,BUF
10315,8457929,32,QUE
10316,8455474,8,MTL
10317,8457848,20,CGY
10318,8457741,33,WIN
10319,8456153,15,WSH
10320,8455512,22,EDM
10321,8445385,6,BOS
10322,8445087,10,TOR
10323,8456437,5,PIT
10324,8457317,1,NJD
10325,8448669,23,VAN
10326,8457633,34,HFD
10327,8457111,31,MNS
10328,8455736,3,NYR
10329,8458161,17,DET
10330,8455877,26,LAK
10331,8445814,6,BOS
10332,8457718,16,CHI
10333,8457904,19,STL
10334,8458326,2,NYI
10335,8448678,7,BUF
10336,8457454,32,QUE
10337,8455613,8,MTL
10338,8456886,20,CGY
10339,8457529,33,WIN
10340,8456644,15,WSH
10341,8456543,22,EDM
10342,8458417,4,PHI
10343,8457458,10,TOR
10344,8455866,5,PIT
10345,8458504,1,NJD
10346,8458186,23,VAN
10347,8456594,34,HFD
10348,8458043,31,MNS
10349,8450486,3,NYR
10350,8457072,17,DET
10351,8456631,26,LAK
10352,8458377,6,BOS
10353,8455681,16,CHI
10354,8456710,19,STL
10355,8456436,2,NYI
10356,8445323,7,BUF
10357,8455647,32,QUE
10358,8456238,8,MTL
10359,8456432,20,CGY
10360,8449540,33,WIN
10361,8456078,15,WSH
10362,8456481,22,EDM
10363,8457258,4,PHI
10364,8449751,17,DET
10365,8445979,26,LAK
10366,8445657,1,NJD
10367,8452584,5,PIT
10368,8444957,7,BUF
10369,8446303,10,TOR
10370,8452504,23,VAN
10371,8446676,33,WIN
10372,8448769,3,NYR
10373,8448781,19,STL
10374,8452569,34,HFD
10375,8445197,31,MNS
10376,8448222,6,BOS
10377,8451117,16,CHI
10378,8450269,8,MTL
10379,8457644,20,CGY
10380,8446830,2,NYI
10381,8449463,32,QUE
10382,8447391,15,WSH
10383,8448048,4,PHI
10384,8448195,22,EDM
10385,8447364,17,DET
10386,8457989,4,PHI
10387,8455933,1,NJD
10388,8445918,5,PIT
10389,8445655,7,BUF
10390,8445734,8,MTL
10391,8456538,4,PHI
10392,8449924,33,WIN
10393,8452503,31,MNS
10394,8457712,19,STL
10395,8448623,34,HFD
10396,8448536,31,MNS
10397,8458225,6,BOS
10398,8456921,16,CHI
10399,8451333,10,TOR
10400,8447630,20,CGY
10401,8458300,2,NYI
10402,8451014,32,QUE
10403,8451261,15,WSH
10404,8447388,32,QUE
10405,8457506,22,EDM
10406,8457262,17,DET
10407,8448682,26,LAK
10408,8449964,1,NJD
10409,8444918,5,PIT
10410,8446165,7,BUF
10411,8455651,10,TOR
10412,8447162,23,VAN
10413,8457703,33,WIN
10414,8458344,3,NYR
10415,8456558,19,STL
10416,8455898,3,NYR
10417,8445384,31,MNS
10418,8452695,31,MNS
10419,8456823,7,BUF
10420,8448824,8,MTL
10421,8458269,31,MNS
10422,8445424,2,NYI
10423,8451562,15,WSH
10424,8448014,15,WSH
10425,8448660,1,NJD
10426,8451342,22,EDM
10427,8446082,17,DET
10428,8446199,26,LAK
10429,8445937,1,NJD
10430,8445689,5,PIT
10431,8455530,7,BUF
10432,8456661,10,TOR
10433,8451709,23,VAN
10434,8448253,33,WIN
10435,8448225,3,NYR
10436,8446778,19,STL
10437,8455833,34,HFD
10438,8451929,31,MNS
10439,8447459,6,BOS
10440,8448543,16,CHI
10441,8455640,8,MTL
10442,8457743,20,CGY
10443,8445823,2,NYI
10444,8451837,32,QUE
10445,8456375,15,WSH
10446,8455509,4,PHI
10447,8446250,22,EDM
10448,8447071,17,DET
10449,8456461,26,LAK
10450,8458441,19,STL
10451,8458067,5,PIT
10452,8457850,7,BUF
10453,8458190,10,TOR
10454,8457452,23,VAN
10455,8446682,33,WIN
10456,8445555,3,NYR
10457,8455480,8,MTL
10458,8456628,34,HFD
10459,8447436,31,MNS
10460,8457662,6,BOS
10461,8457083,16,CHI
10462,8457382,8,MTL
10463,8455630,20,CGY
10464,8457992,2,NYI
10465,8455765,32,QUE
10466,8450624,15,WSH
10467,8449456,2,NYI
10468,8447450,22,EDM
10469,8458111,17,DET
10470,8451685,26,LAK
10471,8446252,1,NJD
10472,8446305,5,PIT
10473,8455498,7,BUF
10474,8456367,10,TOR
10475,8456580,23,VAN
10476,8455533,33,WIN
10477,8451994,3,NYR
10478,8457563,19,STL
10479,8457746,34,HFD
10480,8458387,32,QUE
10481,8457725,6,BOS
10482,8446475,16,CHI
10483,8455615,8,MTL
10484,8457613,20,CGY
10485,8457956,2,NYI
10486,8457920,32,QUE
10487,8457519,15,WSH
10488,8457952,4,PHI
10489,8446683,22,EDM
10490,8446455,17,DET
10491,8456889,26,LAK
10492,8451901,1,NJD
10493,8456606,5,PIT
10494,8447673,7,BUF
10495,8456591,10,TOR
10496,8456561,23,VAN
10497,8452221,32,QUE
10498,8456415,3,NYR
10499,8457260,19,STL
10500,8458237,34,HFD
10501,8455434,2,NYI
10502,8445425,6,BOS
10503,8448046,16,CHI
10504,8449957,8,MTL
10505,8448794,20,CGY
10506,8450389,2,NYI
10507,8457477,32,QUE
10508,8455863,15,WSH
10509,8458335,4,PHI
10510,8457254,22,EDM
10511,8449723,17,DET
10512,8446126,26,LAK
10513,8457609,1,NJD
10514,8457839,5,PIT
10515,8447369,7,BUF
10516,8455695,10,TOR
10517,8457523,23,VAN
10518,8456319,33,WIN
10519,8455872,3,NYR
10520,8451391,19,STL
10521,8447957,34,HFD
10522,8457249,31,MNS
10523,8456242,6,BOS
10524,8457469,16,CHI
10525,8447699,8,MTL
10526,8457575,20,CGY
10527,8456517,2,NYI
10528,8457385,32,QUE
10529,8456012,15,WSH
10530,8445266,4,PHI
10531,8455550,22,EDM
10532,8450504,17,DET
10533,8457690,26,LAK
10534,8457280,1,NJD
10535,8449488,5,PIT
10536,8458389,7,BUF
10537,8455567,10,TOR
10538,8457371,23,VAN
10539,8456428,33,WIN
10540,8457947,3,NYR
10541,8455502,19,STL
10542,8456380,34,HFD
10543,8457681,31,MNS
10544,8456262,6,BOS
10545,8455571,16,CHI
10546,8457868,8,MTL
10547,8457996,20,CGY
10548,8456694,2,NYI
10549,8457390,32,QUE
10550,8458232,15,WSH
10551,8457881,4,PHI
10552,8447384,22,EDM
10553,8448499,17,DET
10554,8456814,26,LAK
10555,8446134,1,NJD
10556,8455768,5,PIT
10557,8450793,7,BUF
10558,8456014,10,TOR
10559,8457127,23,VAN
10560,8455633,33,WIN
10561,8457758,3,NYR
10562,8458199,19,STL
10563,8456209,34,HFD
10564,8448419,31,MNS
10565,8447690,6,BOS
10566,8457107,16,CHI
10567,8455645,8,MTL
10568,8457672,20,CGY
10569,8455881,2,NYI
10570,8456978,32,QUE
10571,8445201,15,WSH
10572,8451094,4,PHI
10573,8456972,22,EDM
10574,8445489,17,DET
10575,8457204,26,LAK
10576,8455433,1,NJD
10577,8456117,5,PIT
10578,8455470,7,BUF
10579,8456614,10,TOR
10580,8447693,23,VAN
10581,8455944,33,WIN
10582,8457610,3,NYR
10583,8457163,19,STL
10584,8455717,34,HFD
10585,8456754,31,MNS
10586,8457196,6,BOS
10587,8458200,16,CHI
10588,8457415,8,MTL
10589,8457075,20,CGY
10590,8455547,2,NYI
10591,8456997,32,QUE
10592,8457965,15,WSH
10593,8457012,4,PHI
10594,8455680,22,EDM
10595,8456172,17,DET
10596,8456542,26,LAK
10597,8455753,19,STL
10598,8458431,5,PIT
10599,8456840,1,NJD
10600,8456605,10,TOR
10601,8448548,23,VAN
10602,8455629,33,WIN
10603,8458259,3,NYR
10604,8457547,19,STL
10605,8458305,34,HFD
10606,8458105,31,MNS
10607,8456339,6,BOS
10608,8458418,16,CHI
10609,8458165,8,MTL
10610,8458115,20,CGY
10611,8458216,2,NYI
10612,8455665,32,QUE
10613,8457285,15,WSH
10614,8458122,4,PHI
10615,8456494,22,EDM
10616,8451991,7,BUF
10617,8451302,1,NJD
10618,8452371,6,BOS
10619,8449328,26,LAK
10620,8448380,5,PIT
10621,8445053,31,MNS
10622,8450824,10,TOR
10623,8452246,16,CHI
10624,8446873,32,QUE
10625,8449694,3,NYR
10626,8450658,17,DET
10627,8450071,19,STL
10628,8446081,2,NYI
10629,8450620,6,BOS
10630,8451101,32,QUE
10631,8449137,33,WIN
10632,8446003,8,MTL
10633,8448092,34,HFD
10634,8456027,20,CGY
10635,8451059,4,PHI
10636,8458076,22,EDM
10637,8449608,7,BUF
10638,8457661,1,NJD
10639,8449755,23,VAN
10640,8449295,20,CGY
10641,8451834,5,PIT
10642,8446829,26,LAK
10643,8449174,10,TOR
10644,8449453,16,CHI
10645,8447563,4,PHI
10646,8456932,3,NYR
10647,8448482,17,DET
10648,8448622,8,MTL
10649,8447449,2,NYI
10650,8457284,31,MNS
10651,8455503,15,WSH
10652,8456197,33,WIN
10653,8446407,8,MTL
10654,8445783,34,HFD
10655,8456417,20,CGY
10656,8452444,17,DET
10657,8458373,22,EDM
10658,8458432,26,LAK
10659,8451224,8,MTL
10660,8458302,23,VAN
10661,8456325,3,NYR
10662,8448771,5,PIT
10663,8448394,31,MNS
10664,8449439,10,TOR
10665,8451073,16,CHI
10666,8458093,32,QUE
10667,8456615,17,DET
10668,8457173,7,BUF
10669,8457380,19,STL
10670,8456212,2,NYI
10671,8456955,6,BOS
10672,8449093,15,WSH
10673,8456422,8,MTL
10674,8449898,19,STL
10675,8455999,16,CHI
10676,8457181,20,CGY
10677,8447961,4,PHI
10678,8451527,22,EDM
10679,8446709,22,EDM
10680,8458152,1,NJD
10681,8458236,23,VAN
10682,8457341,6,BOS
10683,8448552,5,PIT
10684,8458155,3,NYR
10685,8456518,20,CGY
10686,8451093,10,TOR
10687,8449633,32,QUE
10688,8458365,31,MNS
10689,8457780,17,DET
10690,8458061,19,STL
10691,8449115,2,NYI
10692,8446368,6,BOS
10693,8448663,15,WSH
10694,8457328,33,WIN
10695,8457386,8,MTL
10696,8452557,34,HFD
10697,8457901,19,STL
10698,8456198,4,PHI
10699,8455683,7,BUF
10700,8457651,7,BUF
10701,8456024,1,NJD
10702,8456215,23,VAN
10703,8456846,31,MNS
10704,8458358,5,PIT
10705,8458331,26,LAK
10706,8456156,10,TOR
10707,8457923,16,CHI
10708,8457364,32,QUE
10709,8457543,3,NYR
10710,8455692,17,DET
10711,8456361,33,WIN
10712,8458324,2,NYI
10713,8456087,6,BOS
10714,8455546,15,WSH
10715,8455430,33,WIN
10716,8457277,8,MTL
10717,8457865,34,HFD
10718,8455929,20,CGY
10719,8456331,4,PHI
10720,8452147,22,EDM
10721,8457221,7,BUF
10722,8456496,1,NJD
10723,8452161,23,VAN
10724,8457530,31,MNS
10725,8457297,5,PIT
10726,8455535,26,LAK
10727,8457791,10,TOR
10728,8457281,16,CHI
10729,8458075,32,QUE
10730,8455771,3,NYR
10731,8455895,17,DET
10732,8457824,19,STL
10733,8446408,2,NYI
10734,8456382,6,BOS
10735,8456039,15,WSH
10736,8456527,33,WIN
10737,8456917,8,MTL
10738,8458099,34,HFD
10739,8455426,20,CGY
10740,8457076,4,PHI
10741,8458241,22,EDM
10742,8456268,7,BUF
10743,8457502,1,NJD
10744,8456220,23,VAN
10745,8456911,31,MNS
10746,8455639,5,PIT
10747,8456784,26,LAK
10748,8456720,10,TOR
10749,8458195,16,CHI
10750,8456508,32,QUE
10751,8458207,3,NYR
10752,8456387,17,DET
10753,8455961,19,STL
10754,8458336,2,NYI
10755,8455853,6,BOS
10756,8457571,15,WSH
10757,8456521,33,WIN
10758,8456808,8,MTL
10759,8458444,34,HFD
10760,8455874,20,CGY
10761,8458141,4,PHI
10762,8451628,22,EDM
10763,8456089,7,BUF
10764,8456100,1,NJD
10765,8458265,23,VAN
10766,8457957,31,MNS
10767,8456906,5,PIT
10768,8457817,7,BUF
10769,8456715,10,TOR
10770,8457781,16,CHI
10771,8456185,32,QUE
10772,8458402,3,NYR
10773,8457973,17,DET
10774,8447715,19,STL
10775,8457930,2,NYI
10776,8458434,6,BOS
10777,8458044,15,WSH
10778,8448551,33,WIN
10779,8456355,8,MTL
10780,8457416,34,HFD
10781,8446847,20,CGY
10782,8456689,4,PHI
10783,8456173,22,EDM
10784,8458228,7,BUF
10785,8455628,1,NJD
10786,8455995,23,VAN
10787,8449775,31,MNS
10788,8457137,5,PIT
10789,8456352,26,LAK
10790,8455621,10,TOR
10791,8458374,16,CHI
10792,8451297,32,QUE
10793,8455748,3,NYR
10794,8456473,17,DET
10795,8456134,19,STL
10796,8456638,2,NYI
10797,8457569,6,BOS
10798,8458254,32,QUE
10799,8456241,33,WIN
10800,8458250,8,MTL
10801,8456023,34,HFD
10802,8457589,20,CGY
10803,8457289,4,PHI
10804,8455463,22,EDM
10805,8456576,7,BUF
